Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Tyler Fitzgerald ","SFG","2B",999,92.974,-1.0454750675885047,-10.006392073142049,-11.286861607738404,-2.4531713038615246,-5.971438258089205,-30.763338310419684,8.834582257873738,-20.928756052545946,"Tyler Fitzgerald","26208",666149
"Stuart Fairchild ","CLE","OF",999,25.369,-0.2668207746435755,-11.010073645864882,-12.694501769283727,-2.8952678855623026,-6.459096423999111,-33.3257604993536,11.382452412293102,-20.943308087060498,"Stuart Fairchild","20321",656413
"Jonah Bride ","TEX","3B",999,28.383,-0.29616966404880846,-10.963579825960432,-12.694987316589144,-3.12117345266139,-6.491452546982211,-33.56736280624198,11.566005640439602,-21.001357165802382,"Jonah Bride","24703",681146
"Justin Dean ","CHC","OF",999,28.49,-0.402314061268915,-11.042971545030001,-12.662873034583432,-2.7448043658654715,-6.542811771103332,-33.39577477785115,11.382452412293102,-21.01332236555805,"Justin Dean","25005",681909
"Josh Rojas ","KCR","2B/3B",999,77.089,-0.43823009776327526,-10.081352488423784,-11.58561061961887,-2.667368574952697,-6.1065464438888615,-30.87910822464749,8.834582257873738,-21.044525966773747,"Josh Rojas","19734",668942
"Kevin Newman ","KCR","3B",999,25.101,-0.16246716601409822,-11.04188576004545,-12.805144349896205,-3.0407721331431516,-6.601542555704611,-33.651811964803514,11.566005640439602,-21.085806324363915,"Kevin Newman","17696",621028
"Rhylan Thomas ","SEA","OF",999,21.724,-0.019658785080325588,-11.07329021026675,-12.829219159489291,-2.9451056268863587,-6.609850550448175,-33.4771243321709,11.382452412293102,-21.0946719198778,"Rhylan Thomas","31793",689041
"Kristian Robinson ","ARI","OF",999,19.794,-0.2104945700932826,-11.047757289813331,-12.80341543503812,-2.9758189251453184,-6.495487432281798,-33.532973652371844,11.382452412293102,-21.150521240078742,"Kristian Robinson","sa3006884",677565
"Billy Cook ","PIT","1B/OF",999,22.406,-0.24860109880509806,-11.013803352085656,-12.79771927805033,-2.9927131652321015,-6.491195044935253,-33.544031939108436,11.382452412293102,-21.16157952681534,"Billy Cook","29573",695257
"Pedro León ","PHI","OF",999,21.479,-0.30650946461745743,-11.033100440410696,-12.797723996104335,-2.95885792510769,-6.468594626300835,-33.564786452541014,11.382452412293102,-21.182334040247913,"Pedro Leon","27781",694175
"Liover Peguero ","PHI","1B/2B/SS",999,38.87,-0.35575680733788456,-10.765635121811115,-12.463742022714191,-2.878449375058965,-6.405059651405547,-32.868642978327706,10.666948205634506,-21.201694772693198,"Liover Peguero","24273",678894
"Denzer Guzman ","LAA","SS",999,41.974,-0.5081007246929375,-10.688746505308849,-12.44382097870625,-2.9621184494706463,-6.274063746611146,-32.87685040478983,10.666948205634506,-21.209902199155323,"Denzer Guzman","28816",694203
"Christian Franklin ","WSN","OF",999,21.032,-0.15810988658088412,-11.070362216787736,-12.824927654210992,-3.008511007041588,-6.543871599162557,-33.60578236378376,11.382452412293102,-21.223329951490662,"Christian Franklin","sa3017510",681047
"Jared Serna ","MIA","2B/SS",999,36.08,-0.17566172773774408,-10.794624410115128,-12.561920512383903,-2.914946414649165,-6.475506139928786,-32.92265920481473,10.666948205634506,-21.25571099918022,"Jared Serna","sa3015579",691858
"Tyler Callihan ","CIN","2B/OF",999,77.872,-0.7575475872505174,-10.187661168495373,-11.651803909575952,-2.491216494848209,-6.022770401830353,-31.110999562000405,8.834582257873738,-21.276417304126667,"Tyler Callihan","27497",682997
"José Azocar ","ATL","OF/DH",999,16.963,-0.09112557135988296,-11.173129530535512,-12.870737668286646,-2.9277063910916934,-6.609607851801134,-33.67230701307487,11.382452412293102,-21.289854600781766,"Jose Azocar","18821",640492
"Steward Berroa ","MIL","OF",999,19.477,-0.2907527937976404,-11.152466602576288,-12.833020170376418,-2.83182385869347,-6.567104748997983,-33.6751681744418,11.382452412293102,-21.2927157621487,"Steward Berroa","22766",672642
"Emmanuel Rivera ",,"3B",999,15.227,-0.08634305445011722,-11.131372108007648,-12.943847281868129,-3.1331928401089413,-6.570506314613219,-33.865261599048054,11.566005640439602,-21.29925595860845,"Emmanuel Rivera","19890",656896
"Jonathon Long ","CHC","1B",999,18.008,-0.0885309473572586,-11.01477698940693,-12.860043695013402,-3.1324911820606647,-6.470102604717132,-33.565945418555394,11.255791750430232,-21.310153668125157,"Jonathon Long","sa3022864",675085
"Vidal Bruján ","NYM","2B/3B/SS/OF/DH",999,39.784,-0.4361285730996633,-10.857915462317228,-12.449019174867892,-2.74000527089596,-6.498175309651511,-32.98124379083226,10.666948205634506,-21.31429558519775,"Vidal Brujan","20536",660644
"Orelvis Martinez ","WSN","2B",999,97.578,-1.466767747105709,-9.390510789277535,-11.598276441725133,-3.0763409415858747,-5.62397147532755,-31.1558673950218,8.834582257873738,-21.321285137148063,"Orelvis Martinez","25967",682619
"Michael Siani ","LAD","OF",999,21.255,-0.29005596077060664,-11.156139656675503,-12.773785231369464,-2.891562977918564,-6.594173536863711,-33.70571736359785,11.382452412293102,-21.32326495130475,"Michael Siani","22557",672279
"Nicky Lopez ","COL","2B/3B/SS/OF",999,36.434,-0.02068748603304272,-10.956460204502996,-12.515935838697349,-2.911566157374903,-6.648256198475083,-33.052905885083376,10.666948205634506,-21.385957679448865,"Nicky Lopez","19339",670032
"Tim Elko ","CHW","1B",999,20.718,-0.1957295062080566,-11.002070194496643,-12.858667832594609,-3.1343548782564588,-6.454431293333322,-33.64525370488909,11.255791750430232,-21.38946195445886,"Tim Elko","31522",671284
"Kemp Alderman ","MIA","OF",999,13.978,-0.08799329212131854,-11.12045835680295,-12.961943011555322,-3.0810372677538305,-6.535610510599815,-33.78704243883323,11.382452412293102,-21.40459002654013,"Kemp Alderman","sa3022562",694580
"Vinny Capra ","BOS","3B",999,13.225,-0.10307388541406026,-11.179458254287283,-12.99588835657865,-3.095486887502667,-6.602797953012236,-33.97670533679491,11.566005640439602,-21.4106996963553,"Vinny Capra","25040",681962
"Oliver Dunn ","CHW","1B/3B",999,14.698,-0.2381006931612298,-11.195965144461933,-12.95133098584145,-3.037184235165551,-6.578306635938974,-34.00088769456913,11.566005640439602,-21.43488205412953,"Oliver Dunn","26295",686554
"Patrick Wisdom ","SEA","3B",999,8.594,-0.16756245847478576,-11.172414297500803,-13.045383125026229,-3.120860526626307,-6.515033104914406,-34.02125351254253,11.566005640439602,-21.455247872102927,"Patrick Wisdom","13602",621550
"Davis Wendzel ","PIT","3B",999,13.476,-0.18242118230231474,-11.148057557877765,-13.004108786975243,-3.1293753896401495,-6.559224794715235,-34.02318771151071,11.566005640439602,-21.45718207107111,"Davis Wendzel","26469",673995
"Trey Mancini ","LAA","1B/DH/OF",999,13.526,-0.09468163177954264,-11.124528442443205,-12.976782047207298,-3.135149520971734,-6.521943472014467,-33.853085114416245,11.382452412293102,-21.47063270212315,"Trey Mancini","15149",641820
"Dominic Fletcher ","PIT","OF",999,17.796,-0.15976754296323234,-11.108915791397967,-12.931837704428949,-3.1039542701078764,-6.578511138973273,-33.8829864478713,11.382452412293102,-21.5005340355782,"Dominic Fletcher","26149",666150
"Michael Arroyo ","SEA","2B/SS",999,26.798,-0.1690048760457487,-10.895147756053642,-12.660307879007641,-3.0239075251993337,-6.433128906609994,-33.18149694291636,10.666948205634506,-21.51454873728185,"Michael Arroyo","sa3018429",703197
"Luke Williams ","ATL","SS",999,30.799,-0.4219866417332519,-10.95152319125038,-12.591563725055835,-2.799443520961855,-6.477529873262574,-33.242046952263905,10.666948205634506,-21.575098746629397,"Luke Williams","19931",663897
"Niko Kavadas ","LAA","1B",999,20.687,-0.4201324814812142,-10.999635046067988,-12.860076332037467,-3.1365308275402004,-6.43201691660493,-33.848391603731805,11.255791750430232,-21.59259985330157,"Niko Kavadas","29782",694359
"Brendan Rodgers ","BOS","2B",999,79.232,-0.5377432401545543,-9.974355379562681,-11.791231383482161,-3.0976705526477177,-6.065914104262639,-31.46691466010975,8.834582257873738,-21.632332402236017,"Brendan Rodgers","17907",663898
"Cristian Pache ","NYM","OF",999,13.626,-0.20661353735052154,-11.18945134764399,-12.970210233137996,-3.0840138061788673,-6.571276903110103,-34.021565827421476,11.382452412293102,-21.639113415128374,"Cristian Pache","19948",665506
"Jose Rojas ","NYM","3B/OF",999,6.133,-0.102259111615826,-11.259898118769232,-13.11787006999486,-3.131629351359721,-6.593600085213094,-34.205256736952734,11.566005640439602,-21.63925109651313,"Jose Rojas","19331",670351
"Kahlil Watson ","CLE","SS/OF",999,23.19,-0.2600910987036072,-10.964202471734868,-12.73717771292196,-2.9398255510970452,-6.421652750919945,-33.32294958537742,10.666948205634506,-21.656001379742918,"Kahlil Watson","sa3017513",696135
"Brice Matthews ","HOU","2B/3B",999,54.943,-0.6914018168637845,-10.461633019779832,-11.934020860221244,-2.3828467958550603,-6.047123181808017,-31.51702567452794,8.834582257873738,-21.682443416654202,"Brice Matthews","33280",694728
"Tsung-Che Cheng ","BOS","2B/SS",999,28.794,-0.32550661717586177,-11.028424834494066,-12.714832184637752,-2.9053679435216884,-6.5394607541778775,-33.51359233400724,10.666948205634506,-21.846644128372738,"Tsung-Che Cheng","28344",691907
"Tristin English ","ATL","1B",999,8.129,-0.0674288911372376,-11.230975232351973,-13.086344800386652,-3.141748365307439,-6.601344049112636,-34.127841338295944,11.255791750430232,-21.87204958786571,"Tristin English","26148",663536
"Luken Baker ","ARI","1B/DH",999,6.629,-0.07433192149429023,-11.23556612386763,-13.101283212914018,-3.146555071867965,-6.583912578981305,-34.141648909125216,11.255791750430232,-21.885857158694975,"Luken Baker","21497",663609
"Aaron Schunk ","ATL","2B/3B/SS/DH",999,26.229,-0.2374661960674043,-10.968084927658765,-12.759696343401185,-3.0636510145586526,-6.526623517689083,-33.555521999375095,10.666948205634506,-21.888573793740584,"Aaron Schunk","25524",668845
"Ben Cowles ","CHC","2B/SS",999,21.576,-0.18549553312339878,-11.028595805402475,-12.806255566130368,-3.023535060756284,-6.519323726810926,-33.563205692223455,10.666948205634506,-21.896257486588944,"Ben Cowles","sa3016976",701496
"Tanner Murray ","CHW","2B/3B",999,72.816,-0.47509280002588966,-10.202883382533775,-11.949805270218773,-3.006929646434229,-6.208026215867388,-31.842737315080054,8.834582257873738,-22.00815505720632,"Tanner Murray","sa3016805",695020
"Trey Lipscomb ","WSN","1B/3B/SS",999,22.828,-0.1819557020885364,-11.064457065040832,-12.85941532351003,-3.0183933222264514,-6.589998485993075,-33.71421989885892,10.666948205634506,-22.047271693224417,"Trey Lipscomb","31567",702358
"Ronny Simon ","PIT","2B/SS/OF/DH",999,14.916,-0.06276038658922357,-11.16007681679701,-12.918924871582641,-3.000974295719378,-6.587437117322383,-33.730173488010635,10.666948205634506,-22.063225282376134,"Ronny Simon","25346",682927
"Trei Cruz ","DET","SS",999,19.697,-0.2190250192947779,-11.08291380679909,-12.844105398584498,-3.0644722751979216,-6.535042705345396,-33.745559205221674,10.666948205634506,-22.07861099958717,"Trei Cruz","sa3014420",669360
"Marco Luciano ","NYY","SS",999,22.32,-0.42788577357419194,-11.040816451250983,-12.835226524816045,-3.075821808370899,-6.488627106558292,-33.86837766457041,10.666948205634506,-22.2014294589359,"Marco Luciano","25616",682617
"Nick Madrigal ","LAA","2B/3B",999,58.553,0.09885323984199784,-10.66283822396834,-12.128290902274363,-2.743359446132344,-6.6037677279008165,-32.03940306043387,8.834582257873738,-22.20482080256013,"Nick Madrigal","20521",663611
"Ryan Fitzgerald ","LAD","1B/2B/3B/SS",999,11.652,-0.14890168317422092,-11.174042254651582,-12.987845494496156,-3.1063656767411434,-6.5651862730122055,-33.98234138207531,10.666948205634506,-22.315393176440804,"Ryan Fitzgerald","24622",680837
"Scott Kingery ","CHC","2B/SS/OF",999,13.92,-0.2457783744630357,-11.18066487142939,-12.986666187123364,-3.0429904814667585,-6.550121647368411,-34.00622156185096,10.666948205634506,-22.339273356216452,"Scott Kingery","17975",664068
"José Barrero ","BAL","2B/3B/SS/OF",999,10.614,-0.20232895188299324,-11.22048638220442,-13.043517375150401,-3.0764277483959512,-6.565088442729816,-34.10784890036358,10.666948205634506,-22.440900694729077,"Jose Barrero","23378",676480
"Jack Winkler ","HOU","1B/2B/3B/SS",999,6.325,-0.08863094646730679,-11.287533711527438,-13.11985709218117,-3.0903631152008564,-6.627159002195475,-34.21354386757225,10.666948205634506,-22.54659566193774,"Jack Winkler","29830",676466
"César Prieto ","STL","2B/DH",999,49.122,-0.17398829291510412,-10.590664638551825,-12.395496928940926,-3.003920127982317,-6.447073039679067,-32.611143028069236,8.834582257873738,-22.776560770195502,"Cesar Prieto","30163",693409
"Brett Wisely ","ATL","2B",999,50.103,-0.5613345465182693,-10.645818238450595,-12.322176354216511,-2.881507138989626,-6.40801000249183,-32.81884628066683,8.834582257873738,-22.98426402279309,"Brett Wisely","27735",689172
"Shay Whitcomb ","HOU","2B/3B/OF/DH",999,33.997,-0.44733015070192006,-10.774676776063234,-12.550413316083606,-2.9437300555351285,-6.305282503781646,-33.021432802165535,8.834582257873738,-23.186850544291794,"Shay Whitcomb","27789",694376
"James Triantos ","CHC","2B/3B",999,23.867,0.0745165204103198,-10.96639441374195,-12.70927917249236,-2.9052594810705825,-6.526248805994523,-33.032665352889104,8.834582257873738,-23.19808309501536,"James Triantos","sa3017295",701649
"Hao-Yu  Lee ","DET","2B/3B",999,25.558,-0.015846042803578556,-10.915363676047972,-12.690126346773022,-2.9811478935211433,-6.4552062853090035,-33.05769024445472,8.834582257873738,-23.223107986580978,"Hao-Yu  Lee","sa3017863",701678
"Max Anderson ","DET","2B",999,21.844,0.0008562995342717353,-10.954669697156719,-12.822506605410942,-3.122756974788428,-6.48499172027746,-33.38406869809928,8.834582257873738,-23.54948644022554,"Max Anderson","sa3022567",801194
"Jorbit Vivas ","NYY","2B/3B",999,26.209,-0.21884143607251025,-11.020390338087868,-12.725487153804343,-2.9999756646398903,-6.545428665206546,-33.51012325781116,8.834582257873738,-23.67554099993742,"Jorbit Vivas","23917",678391
"Nate Furman ","SFG","2B",999,18.089,-0.041125981939234564,-11.107861010869632,-12.84999895803575,-3.034188557629673,-6.565672674786473,-33.59884718326076,8.834582257873738,-23.764264925387025,"Nate Furman","sa3020763",801501
"Cooper Kinney ","TBR","2B",999,11.932,-0.04736737765557667,-11.143528959346778,-13.003759582269312,-3.130597403218064,-6.562115729276557,-33.887369051766285,8.834582257873738,-24.052786793892547,"Cooper Kinney","sa3017793",695692
